org.apache.reef.tang.util.TracingMonotonicTreeMap.put(TracingMonotonicTreeMap.java:69)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bindParameter(ConfigurationBuilderImpl.java:219)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bind(ConfigurationBuilderImpl.java:174)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:116)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:90)
org.apache.reef.tang.implementation.java.InjectorImpl.copy(InjectorImpl.java:98)
org.apache.reef.tang.implementation.java.InjectorImpl.forkInjector(InjectorImpl.java:744)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.<init>(ContextRuntime.java:101)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.spawnChildContext(ContextRuntime.java:169)
org.apache.reef.runtime.common.evaluator.context.ContextManager.addContext(ContextManager.java:258)
org.apache.reef.runtime.common.evaluator.context.ContextManager.handleContextControlProtocol(ContextManager.java:158)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onEvaluatorControlMessage(EvaluatorRuntime.java:107)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:163)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:43)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:37)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:164)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:146)
org.apache.reef.wake.impl.ThreadPoolStage$1.run(ThreadPoolStage.java:180)
java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
java.util.concurrent.FutureTask.run(FutureTask.java:262)
java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
java.lang.Thread.run(Thread.java:745)
]

	at org.apache.reef.tang.util.MonotonicTreeMap.put(MonotonicTreeMap.java:61)
	at org.apache.reef.tang.util.TracingMonotonicTreeMap.put(TracingMonotonicTreeMap.java:69)
	at org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bindParameter(ConfigurationBuilderImpl.java:219)
	at org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bind(ConfigurationBuilderImpl.java:174)
	at org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:116)
	at org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:90)
	at org.apache.reef.tang.implementation.java.InjectorImpl.copy(InjectorImpl.java:98)
	at org.apache.reef.tang.implementation.java.InjectorImpl.forkInjector(InjectorImpl.java:744)
	at org.apache.reef.runtime.common.evaluator.context.ContextRuntime.<init>(ContextRuntime.java:101)
	at org.apache.reef.runtime.common.evaluator.context.ContextRuntime.spawnChildContext(ContextRuntime.java:169)
	at org.apache.reef.runtime.common.evaluator.context.ContextManager.addContext(ContextManager.java:258)
	at org.apache.reef.runtime.common.evaluator.context.ContextManager.handleContextControlProtocol(ContextManager.java:158)
	at org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onEvaluatorControlMessage(EvaluatorRuntime.java:107)
	at org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:163)
	at org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:43)
	at org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
	... 9 more

2014-12-14 19:05:09,723 보다 미세 GroupCommService.FailedEvaluatorHandler.onNext Node-2-1418551504971-pool-38-thread-1 | ENTRY Node-2-1418551504971
2014-12-14 19:05:09,723 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onEvaluatorHeartbeatMessage org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | DONE with evaluator heartbeat from Evaluator Node-2-1418551504971
2014-12-14 19:05:09,723 보다 미세 GroupCommDriverImpl.getGroupCommFailedEvaluatorStage Node-2-1418551504971-pool-38-thread-1 | ENTRY
2014-12-14 19:05:09,723 보다 미세 GroupCommDriverImpl.getGroupCommFailedEvaluatorStage Node-2-1418551504971-pool-38-thread-1 | RETURN Returning GroupCommFaileEvaluatorStage
2014-12-14 19:05:09,724 보다 미세 GroupCommService.FailedEvaluatorHandler.onNext Node-2-1418551504971-pool-38-thread-1 | RETURN Node-2-1418551504971
2014-12-14 19:05:09,724 정보 reef.io.data.loading.api.DataLoader$EvaluatorFailedHandler.onNext Node-2-1418551504971-pool-38-thread-1 | Received failed compute evaluator: Node-2-1418551504971
2014-12-14 19:05:09,724 가장 미세 reef.runtime.common.driver.EvaluatorRequestorImpl.submit Node-2-1418551504971-pool-38-thread-1 | Got an EvaluatorRequest: number: 1, memory = 1,024, cores = 1.
2014-12-14 19:05:09,724 정보 reef.runtime.local.driver.ResourceManager.sendRuntimeStatus Node-2-1418551504971-pool-38-thread-1 | Allocated: 3, Outstanding requests: 1
2014-12-14 19:05:09,725 가장 미세 reef.runtime.common.driver.resourcemanager.ResourceManagerStatus.onNext Node-2-1418551504971-pool-38-thread-1 | Runtime status name: "LOCAL"
state: RUNNING
outstanding_container_requests: 1
container_allocation: "Node-1-1418551508421"
container_allocation: "Node-3-1418551508700"
container_allocation: "Node-2-1418551504971"

2014-12-14 19:05:09,725 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorHeartbeatHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | TIME: End Heartbeat Node-2-1418551504971
2014-12-14 19:05:09,725 보다 미세 reef.wake.remote.impl.OrderedEventStream.consume org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | Event is null
2014-12-14 19:05:09,749 가장 미세 reef.wake.remote.transport.netty.AbstractNettyEventListener.channelRead org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-2 | MessageEvent: local: /192.168.0.12:12040 remote: /192.168.0.12:46657 :: [B@698114b1
2014-12-14 19:05:09,750 가장 미세 reef.wake.remote.impl.OrderedRemoteReceiverStage.onNext org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-2 | org.apache.reef.wake.remote.impl.TransportEvent@1975a694
2014-12-14 19:05:09,750 보다 미세 reef.wake.remote.impl.OrderedPushEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Push-pool-1-thread-1 | org.apache.reef.wake.remote.impl.TransportEvent@1975a694 RemoteEvent localAddr=/192.168.0.12:12040 remoteAddr=/192.168.0.12:46657 sourceName= sinkName=default seq=2 event=[B@7b0b4b9a
2014-12-14 19:05:09,751 보다 미세 reef.wake.remote.impl.OrderedPushEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Push-pool-1-thread-1 | Value length is 17,330
2014-12-14 19:05:09,751 보다 미세 reef.wake.remote.impl.OrderedPullEventHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | org.apache.reef.wake.remote.impl.OrderedEventStream@3e26dd85
2014-12-14 19:05:09,751 보다 미세 reef.wake.remote.impl.HandlerContainer.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | RemoteManager: REEF_LAUNCHER value: RemoteEvent localAddr=/192.168.0.12:12040 remoteAddr=/192.168.0.12:46657 sourceName= sinkName=default seq=2 event=[B@7b0b4b9a
2014-12-14 19:05:09,752 보다 미세 reef.wake.remote.impl.HandlerContainer.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | Message handler: class org.apache.reef.proto.ReefServiceProtos$RuntimeErrorProto
2014-12-14 19:05:09,755 경고 reef.runtime.common.driver.evaluator.EvaluatorResourceManagerErrorHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | Runtime error: org.apache.reef.client.FailedRuntime id=Node-2 failed: java.lang.IllegalArgumentException: Attempt to re-add: [String ContextIdentifier]
 old value: [GroupCommunicationContext-43] set by [
org.apache.reef.tang.util.TracingMonotonicTreeMap.put(TracingMonotonicTreeMap.java:69)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bindParameter(ConfigurationBuilderImpl.java:219)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bind(ConfigurationBuilderImpl.java:174)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:116)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.<init>(ConfigurationBuilderImpl.java:71)
org.apache.reef.tang.implementation.java.JavaConfigurationBuilderImpl.<init>(JavaConfigurationBuilderImpl.java:57)
org.apache.reef.tang.implementation.java.JavaConfigurationBuilderImpl.build(JavaConfigurationBuilderImpl.java:67)
org.apache.reef.tang.implementation.ConfigurationImpl.newBuilder(ConfigurationImpl.java:87)
org.apache.reef.tang.implementation.java.InjectorImpl.copy(InjectorImpl.java:96)
org.apache.reef.tang.implementation.java.InjectorImpl.forkInjector(InjectorImpl.java:744)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.<init>(ContextRuntime.java:101)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.spawnChildContext(ContextRuntime.java:169)
org.apache.reef.runtime.common.evaluator.context.ContextManager.addContext(ContextManager.java:258)
org.apache.reef.runtime.common.evaluator.context.ContextManager.handleContextControlProtocol(ContextManager.java:158)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onEvaluatorControlMessage(EvaluatorRuntime.java:107)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:163)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:43)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:37)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:164)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:146)
org.apache.reef.wake.impl.ThreadPoolStage$1.run(ThreadPoolStage.java:180)
java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
java.util.concurrent.FutureTask.run(FutureTask.java:262)
java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
java.lang.Thread.run(Thread.java:745)
]
 new value [GroupCommunicationContext-43] set by [
org.apache.reef.tang.util.TracingMonotonicTreeMap.put(TracingMonotonicTreeMap.java:69)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bindParameter(ConfigurationBuilderImpl.java:219)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bind(ConfigurationBuilderImpl.java:174)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:116)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:90)
org.apache.reef.tang.implementation.java.InjectorImpl.copy(InjectorImpl.java:98)
org.apache.reef.tang.implementation.java.InjectorImpl.forkInjector(InjectorImpl.java:744)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.<init>(ContextRuntime.java:101)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.spawnChildContext(ContextRuntime.java:169)
org.apache.reef.runtime.common.evaluator.context.ContextManager.addContext(ContextManager.java:258)
org.apache.reef.runtime.common.evaluator.context.ContextManager.handleContextControlProtocol(ContextManager.java:158)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onEvaluatorControlMessage(EvaluatorRuntime.java:107)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:163)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:43)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:37)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:164)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:146)
org.apache.reef.wake.impl.ThreadPoolStage$1.run(ThreadPoolStage.java:180)
java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
java.util.concurrent.FutureTask.run(FutureTask.java:262)
java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
java.lang.Thread.run(Thread.java:745)
]

2014-12-14 19:05:09,755 경고 reef.runtime.common.driver.evaluator.EvaluatorResourceManagerErrorHandler.onNext org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | Unknown evaluator runtime error: org.apache.reef.client.FailedRuntime id=Node-2 failed: java.lang.IllegalArgumentException: Attempt to re-add: [String ContextIdentifier]
 old value: [GroupCommunicationContext-43] set by [
org.apache.reef.tang.util.TracingMonotonicTreeMap.put(TracingMonotonicTreeMap.java:69)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bindParameter(ConfigurationBuilderImpl.java:219)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bind(ConfigurationBuilderImpl.java:174)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:116)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.<init>(ConfigurationBuilderImpl.java:71)
org.apache.reef.tang.implementation.java.JavaConfigurationBuilderImpl.<init>(JavaConfigurationBuilderImpl.java:57)
org.apache.reef.tang.implementation.java.JavaConfigurationBuilderImpl.build(JavaConfigurationBuilderImpl.java:67)
org.apache.reef.tang.implementation.ConfigurationImpl.newBuilder(ConfigurationImpl.java:87)
org.apache.reef.tang.implementation.java.InjectorImpl.copy(InjectorImpl.java:96)
org.apache.reef.tang.implementation.java.InjectorImpl.forkInjector(InjectorImpl.java:744)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.<init>(ContextRuntime.java:101)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.spawnChildContext(ContextRuntime.java:169)
org.apache.reef.runtime.common.evaluator.context.ContextManager.addContext(ContextManager.java:258)
org.apache.reef.runtime.common.evaluator.context.ContextManager.handleContextControlProtocol(ContextManager.java:158)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onEvaluatorControlMessage(EvaluatorRuntime.java:107)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:163)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:43)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:37)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:164)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:146)
org.apache.reef.wake.impl.ThreadPoolStage$1.run(ThreadPoolStage.java:180)
java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
java.util.concurrent.FutureTask.run(FutureTask.java:262)
java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
java.lang.Thread.run(Thread.java:745)
]
 new value [GroupCommunicationContext-43] set by [
org.apache.reef.tang.util.TracingMonotonicTreeMap.put(TracingMonotonicTreeMap.java:69)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bindParameter(ConfigurationBuilderImpl.java:219)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.bind(ConfigurationBuilderImpl.java:174)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:116)
org.apache.reef.tang.implementation.ConfigurationBuilderImpl.addConfiguration(ConfigurationBuilderImpl.java:90)
org.apache.reef.tang.implementation.java.InjectorImpl.copy(InjectorImpl.java:98)
org.apache.reef.tang.implementation.java.InjectorImpl.forkInjector(InjectorImpl.java:744)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.<init>(ContextRuntime.java:101)
org.apache.reef.runtime.common.evaluator.context.ContextRuntime.spawnChildContext(ContextRuntime.java:169)
org.apache.reef.runtime.common.evaluator.context.ContextManager.addContext(ContextManager.java:258)
org.apache.reef.runtime.common.evaluator.context.ContextManager.handleContextControlProtocol(ContextManager.java:158)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onEvaluatorControlMessage(EvaluatorRuntime.java:107)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:163)
org.apache.reef.runtime.common.evaluator.EvaluatorRuntime.onNext(EvaluatorRuntime.java:43)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:139)
org.apache.reef.wake.remote.impl.HandlerContainer.onNext(HandlerContainer.java:37)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:164)
org.apache.reef.wake.remote.impl.OrderedPullEventHandler.onNext(OrderedRemoteReceiverStage.java:146)
org.apache.reef.wake.impl.ThreadPoolStage$1.run(ThreadPoolStage.java:180)
java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:471)
java.util.concurrent.FutureTask.run(FutureTask.java:262)
java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
java.lang.Thread.run(Thread.java:745)
]

2014-12-14 19:05:09,755 보다 미세 reef.wake.remote.impl.OrderedEventStream.consume org.apache.reef.wake.remote.impl.OrderedRemoteReceiverStage_Pull-pool-2-thread-1 | Event is null
2014-12-14 19:05:09,823 가장 미세 reef.runtime.local.driver.ResourceManager.onResourceReleaseRequest main | Release container: Node-2-1418551504971
2014-12-14 19:05:09,823 정보 reef.runtime.local.driver.ContainerManager.release main | Releasing Container with containerId [ProcessContainer{containedID='Node-2-1418551504971', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551504971}]
2014-12-14 19:05:09,823 경고 reef.runtime.local.driver.ProcessContainer.close main | Force-closing a container that is still running: ProcessContainer{containedID='Node-2-1418551504971', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551504971}
2014-12-14 19:05:09,840 보다 미세 reef.wake.remote.transport.netty.AbstractNettyEventListener.closeChannel org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-2 | Channel closed: [id: 0x9fa09f8e, /192.168.0.12:46657 :> /192.168.0.12:12040]. Link ref found and removed: true
2014-12-14 19:05:09,924 경고 reef.runtime.local.process.RunnableProcess.cancel main | The child process survived Process.destroy()
2014-12-14 19:05:09,925 경고 reef.runtime.local.process.RunnableProcess.cancel main | Attempting to kill the process via the kill command line
2014-12-14 19:05:09,931 미세 reef.util.OSUtils.kill main | Kill returned: 2
2014-12-14 19:05:09,932 미세 reef.runtime.local.driver.ContainerManager.allocateOne main | Allocated Node-2-1418551509931
2014-12-14 19:05:09,933 가장 미세 reef.runtime.local.driver.ResourceManager.checkRequestQueue main | Allocating container: ProcessContainer{containedID='Node-2-1418551509931', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551509931}
2014-12-14 19:05:09,933 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManagerFactory.getNewEvaluatorManager main | Resource allocation: new evaluator id[Node-2-1418551509931]
2014-12-14 19:05:09,934 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManagerFactory.getNewEvaluatorManagerInstance main | Creating Evaluator Manager for Evaluator ID Node-2-1418551509931
2014-12-14 19:05:09,950 미세 reef.runtime.common.driver.DriverExceptionHandler.<init> main | Instantiated 'DriverExceptionHandler'
2014-12-14 19:05:09,951 가장 미세 reef.wake.impl.StageManager.register main | StageManager adds stage org.apache.reef.wake.impl.ThreadPoolStage@624edf77
2014-12-14 19:05:09,951 미세 reef.runtime.common.driver.evaluator.EvaluatorMessageDispatcher.<init> main | Instantiated 'EvaluatorMessageDispatcher'
2014-12-14 19:05:09,951 미세 reef.runtime.common.driver.evaluator.EvaluatorStatusManager.<init> main | Instantiated 'EvaluatorStatusManager'
2014-12-14 19:05:09,951 미세 reef.runtime.common.driver.evaluator.EvaluatorControlHandler.<init> main | Instantiated 'EvaluatorControlHandler'
2014-12-14 19:05:09,951 미세 reef.runtime.common.driver.context.ContextControlHandler.<init> main | Instantiated 'ContextControlHandler'
2014-12-14 19:05:09,952 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.<init> main | Instantiating EvaluatorManager for evaluator: Node-2-1418551509931
2014-12-14 19:05:09,952 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.<init> main | Firing AllocatedEvaluator event for Evaluator with ID [Node-2-1418551509931]
2014-12-14 19:05:09,952 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.<init> main | Instantiated EvaluatorManager for evaluator: [Node-2-1418551509931]
2014-12-14 19:05:09,952 가장 미세 reef.io.data.loading.api.DataLoader$EvaluatorAllocatedHandler.onNext Node-2-1418551509931-pool-41-thread-1 | Allocated evaluator: Node-2-1418551509931
2014-12-14 19:05:09,953 미세 reef.io.data.loading.api.DataLoader$EvaluatorAllocatedHandler.onNext Node-2-1418551509931-pool-41-thread-1 | Failed Compute requests need to be satisfied for Node-2-1418551509931
2014-12-14 19:05:09,953 가장 미세 reef.runtime.common.driver.evaluator.Evaluators.put main | Adding: Node-2-1418551509931 previous: null
2014-12-14 19:05:09,953 미세 reef.io.data.loading.api.DataLoader$EvaluatorAllocatedHandler.onNext Node-2-1418551509931-pool-41-thread-1 | Satisfying failed configuration for Node-2-1418551509931
2014-12-14 19:05:09,953 정보 reef.runtime.local.driver.ResourceManager.sendRuntimeStatus main | Allocated: 3, Outstanding requests: 0
2014-12-14 19:05:09,954 가장 미세 reef.runtime.common.driver.resourcemanager.ResourceManagerStatus.onNext main | Runtime status name: "LOCAL"
state: RUNNING
outstanding_container_requests: 0
container_allocation: "Node-2-1418551509931"
container_allocation: "Node-1-1418551508421"
container_allocation: "Node-3-1418551508700"

2014-12-14 19:05:09,954 정보 reef.runtime.local.driver.ResourceManager.sendRuntimeStatus main | Allocated: 3, Outstanding requests: 0
2014-12-14 19:05:09,954 가장 미세 reef.runtime.common.driver.resourcemanager.ResourceManagerStatus.onNext main | Runtime status name: "LOCAL"
state: RUNNING
outstanding_container_requests: 0
container_allocation: "Node-2-1418551509931"
container_allocation: "Node-1-1418551508421"
container_allocation: "Node-3-1418551508700"

2014-12-14 19:05:09,954 가장 미세 reef.wake.time.runtime.RuntimeClock.run main | Entering clock main loop iteration.
2014-12-14 19:05:09,954 가장 미세 reef.wake.impl.PubSubEventHandler.onNext main | Invoked for event: org.apache.reef.wake.time.runtime.event.IdleClock[1418551509954]
2014-12-14 19:05:09,955 가장 미세 reef.wake.impl.PubSubEventHandler.onNext main | Invoking org.apache.reef.runtime.common.driver.idle.ClockIdlenessSource@5bd789e4
2014-12-14 19:05:09,955 가장 미세 reef.runtime.common.driver.idle.DriverIdleManager.onPotentiallyIdle main | Checking for idle because Clock reported idleness for reason [The clock reported idle.]
2014-12-14 19:05:09,955 가장 미세 reef.runtime.common.driver.idle.DriverIdleManager.onPotentiallyIdle main | [Clock] is reporting idle because [The clock reported idle.].
2014-12-14 19:05:09,955 가장 미세 reef.runtime.common.driver.idle.DriverIdleManager.onPotentiallyIdle main | [EventHandlers] is reporting idle because [Some events are still in flight.].
2014-12-14 19:05:09,955 가장 미세 reef.runtime.common.driver.idle.DriverIdleManager.onPotentiallyIdle main | [ResourceManager] is reporting not idle because [There are 0 outstanding container requests and 3 allocated containers].
2014-12-14 19:05:09,960 가장 미세 reef.runtime.local.driver.ResourceManager.onResourceLaunchRequest Node-2-1418551509931-pool-41-thread-1 | Launching container: ProcessContainer{containedID='Node-2-1418551509931', nodeID='Node-2', errorHandlerRID='socket://192.168.0.12:12040', folder=/home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551509931}
2014-12-14 19:05:09,960 가장 미세 reef.runtime.local.process.RunnableProcess.<init> Node-2-1418551509931-pool-41-thread-1 | RunnableProcess ready.
2014-12-14 19:05:09,960 가장 미세 reef.runtime.local.process.RunnableProcess.run Thread-32 | Launching process "Node-2-1418551509931"
STDERR can be found in /home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551509931/STDERR.txt
STDOUT can be found in /home/puppybit/Workspace/reef-pregel/bin/REEF_LOCAL_RUNTIME/Pregel-1418551469247/Node-2-1418551509931/STDOUT.txt
2014-12-14 19:05:09,962 정보 reef.runtime.local.process.ReefRunnableProcessObserver.onResourceStatus Thread-32 | Sending resource status: identifier: "Node-2-1418551509931"
state: RUNNING
 
2014-12-14 19:05:10,063 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onResourceStatusMessage Thread-32 | Resource manager state update: RUNNING
2014-12-14 19:05:10,173 정보 reef.runtime.local.process.ReefRunnableProcessObserver.onResourceStatus Thread-29 | Sending resource status: identifier: "Node-2-1418551504971"
state: FAILED
exit_code: 143
 
2014-12-14 19:05:10,274 가장 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onResourceStatusMessage Thread-29 | Resource manager state update: FAILED
2014-12-14 19:05:10,274 미세 reef.runtime.common.driver.evaluator.EvaluatorManager.onResourceStatusMessage Thread-29 | Ignoring resource status update for Evaluator Node-2-1418551504971 which is already in state FAILED.
2014-12-14 19:05:10,274 정보 reef.runtime.local.driver.ContainerManager.release Thread-29 | Ignoring release request for unknown containerID [Node-2-1418551504971]
2014-12-14 19:05:10,274 정보 reef.runtime.local.driver.ResourceManager.sendRuntimeStatus Thread-29 | Allocated: 3, Outstanding requests: 0
2014-12-14 19:05:10,275 가장 미세 reef.runtime.common.driver.resourcemanager.ResourceManagerStatus.onNext Thread-29 | Runtime status name: "LOCAL"
state: RUNNING
outstanding_container_requests: 0
container_allocation: "Node-2-1418551509931"
container_allocation: "Node-1-1418551508421"
container_allocation: "Node-3-1418551508700"

2014-12-14 19:05:10,275 가장 미세 reef.runtime.local.process.RunnableProcess.run Thread-29 | Process "Node-2-1418551504971" returned 143
2014-12-14 19:05:14,849 가장 미세 reef.wake.remote.transport.netty.NettyServerEventListener.channelActive org.apache.reef.wake.remote.transport.netty.NettyMessagingTransportServerWorker-pool-4-thread-3 | Channel active. key: /192.168.0.12:46658
